id,Elevation,dist_m,dist_km,RMSh,RMSs,pc,pc_pn,pn
313,-2651,175250,175.25,1.736701012,1.02840507,66.68279266,-0.335592002,67.01838684
314,-2654,175673,175.673,1.736701012,1.02840507,66.68279266,-0.335592002,67.01838684
315,-2652,176271,176.271,1.736701012,1.02840507,66.68279266,-0.335592002,67.01838684
316,-2652,176694,176.694,1.736701012,1.02840507,66.68279266,-0.335592002,67.01838684
317,-2658,177293,177.293,1.736701012,1.02840507,66.68279266,-0.335592002,67.01838684
318,-2659,177716,177.716,1.736701012,1.02840507,66.68279266,-0.335592002,67.01838684
319,-2659,178139,178.139,1.736701012,1.02840507,66.68279266,-0.335592002,67.01838684
320,-2660,178737,178.737,1.726944208,0.933195114,66.79672241,-0.621069133,67.41779327
321,-2660,179160,179.16,1.726944208,0.933195114,66.79672241,-0.621069133,67.41779327
322,-2658,179758,179.758,1.726944208,0.933195114,66.79672241,-0.621069133,67.41779327
323,-2659,180181,180.181,1.726944208,0.933195114,66.79672241,-0.621069133,67.41779327
324,-2657,180780,180.78,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
325,-2657,181203,181.203,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
326,-2657,181203,181.203,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
327,-2655,181730,181.73,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
328,-2659,182344,182.344,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
329,-2660,182754,182.754,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
330,-2662,183368,183.368,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
331,-2657,183779,183.779,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
332,-2657,184393,184.393,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
333,-2654,184804,184.804,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
334,-2652,185418,185.418,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
335,-2650,185829,185.829,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
336,-2650,186443,186.443,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
337,-2651,186854,186.854,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
338,-2656,187468,187.468,1.733044982,0.960074246,66.74946594,-0.425553352,67.17502594
339,-2660,187878,187.878,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
340,-2663,188492,188.492,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
341,-2663,188903,188.903,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
342,-2664,189517,189.517,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
343,-2661,189928,189.928,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
344,-2658,190542,190.542,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
345,-2654,190953,190.953,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
346,-2658,191567,191.567,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
347,-2657,191978,191.978,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
348,-2663,192592,192.592,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
349,-2656,193003,193.003,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
350,-2658,193617,193.617,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
351,-2654,194028,194.028,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
352,-2652,194642,194.642,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
353,-2649,195053,195.053,1.697927237,0.867509067,66.97826385,-0.898543477,67.87680817
354,-2648,195667,195.667,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
355,-2645,196078,196.078,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
356,-2644,196692,196.692,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
357,-2642,197103,197.103,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
358,-2643,197717,197.717,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
359,-2639,198128,198.128,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
360,-2639,198742,198.742,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
361,-2638,199153,199.153,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
362,-2637,199767,199.767,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
363,-2635,200178,200.178,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
364,-2635,200792,200.792,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
365,-2635,201203,201.203,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
366,-2635,201817,201.817,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
367,-2635,202228,202.228,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
368,-2634,202842,202.842,1.681420565,0.84076333,67.13146973,-0.989015579,68.1204834
369,-2635,203253,203.253,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
370,-2635,203867,203.867,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
371,-2636,204278,204.278,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
372,-2636,204892,204.892,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
373,-2637,205303,205.303,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
374,-2638,205917,205.917,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
375,-2639,206328,206.328,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
376,-2639,206942,206.942,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
377,-2639,207353,207.353,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
378,-2639,207967,207.967,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
379,-2638,208378,208.378,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
380,-2638,208992,208.992,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
381,-2638,209403,209.403,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
382,-2641,210017,210.017,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
383,-2641,210429,210.429,1.647195816,0.831986725,67.37479401,-0.895501137,68.27029419
384,-2643,211043,211.043,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
385,-2643,211454,211.454,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
386,-2643,212068,212.068,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
387,-2644,212479,212.479,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
388,-2646,213093,213.093,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
389,-2646,213504,213.504,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
390,-2647,214118,214.118,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
391,-2646,214529,214.529,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
392,-2646,215143,215.143,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
393,-2646,215555,215.555,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
394,-2648,216169,216.169,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
395,-2648,216580,216.58,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
396,-2649,217194,217.194,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
397,-2648,217605,217.605,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
398,-2648,218219,218.219,1.608590126,0.718458951,67.74758148,-1.366234899,69.11382294
399,-2647,218630,218.63,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
400,-2651,219245,219.245,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
401,-2651,219656,219.656,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
402,-2651,220270,220.27,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
403,-2651,220681,220.681,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
404,-2652,221295,221.295,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
405,-2652,221706,221.706,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
406,-2653,222321,222.321,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
407,-2652,222732,222.732,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
408,-2651,223346,223.346,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
409,-2649,223757,223.757,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
410,-2646,224371,224.371,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
411,-2647,224782,224.782,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
412,-2648,225397,225.397,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
413,-2651,225808,225.808,1.615274549,0.750440896,67.66950226,-1.322088361,68.99158478
414,-2653,226422,226.422,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
415,-2655,226833,226.833,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
416,-2654,227447,227.447,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
417,-2653,227859,227.859,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
418,-2656,228473,228.473,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
419,-2656,228884,228.884,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
420,-2657,229498,229.498,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
421,-2657,229910,229.91,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
422,-2658,230524,230.524,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
423,-2658,230935,230.935,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
424,-2659,231549,231.549,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
425,-2659,231960,231.96,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
426,-2658,232575,232.575,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
427,-2654,232986,232.986,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
428,-2654,233600,233.6,1.609975338,0.681619108,67.71250916,-1.969983578,69.68248749
429,-2649,234012,234.012,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
430,-2652,234626,234.626,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
431,-2648,235037,235.037,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
432,-2648,235651,235.651,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
433,-2646,236063,236.063,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
434,-2646,236677,236.677,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
435,-2646,237088,237.088,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
436,-2647,237702,237.702,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
437,-2646,238114,238.114,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
438,-2646,238728,238.728,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
439,-2646,239139,239.139,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
440,-2650,239754,239.754,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
441,-2650,240165,240.165,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
442,-2656,240779,240.779,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
443,-2655,241191,241.191,1.655681968,0.704954505,67.32790375,-2.298571825,69.62647247
444,-2658,241805,241.805,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
445,-2657,242216,242.216,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
446,-2659,242831,242.831,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
447,-2658,243242,243.242,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
448,-2662,243856,243.856,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
449,-2663,244267,244.267,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
450,-2665,244882,244.882,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
451,-2664,245293,245.293,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
452,-2664,245908,245.908,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
453,-2662,246319,246.319,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
454,-2667,246933,246.933,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
455,-2666,247345,247.345,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
456,-2668,247959,247.959,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
457,-2668,248370,248.37,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
458,-2670,248985,248.985,1.684008837,0.693147838,67.12548828,-2.397190571,69.52267456
459,-2668,249396,249.396,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
460,-2670,250010,250.01,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
461,-2670,250422,250.422,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
462,-2671,251036,251.036,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
463,-2671,251448,251.448,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
464,-2672,252062,252.062,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
465,-2672,252473,252.473,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
466,-2672,253088,253.088,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
467,-2672,253499,253.499,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
468,-2672,254114,254.114,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
469,-2672,254510,254.51,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
470,-2672,254510,254.51,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
471,-2672,255135,255.135,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
472,-2672,255533,255.533,1.6668998,0.69453764,67.29557037,-2.165199995,69.46076965
473,-2673,256158,256.158,1.644648075,0.664456725,67.53424835,-2.0527668,69.58701324
474,-2673,256556,256.556,1.644648075,0.664456725,67.53424835,-2.0527668,69.58701324
475,-2673,257181,257.181,1.644648075,0.664456725,67.53424835,-2.0527668,69.58701324
476,-2673,257579,257.579,1.644648075,0.664456725,67.53424835,-2.0527668,69.58701324
477,-2674,258203,258.203,1.644648075,0.664456725,67.53424835,-2.0527668,69.58701324
478,-2674,258828,258.828,1.635168076,0.679742575,67.63227081,-1.769669771,69.40194702
479,-2675,259226,259.226,1.635168076,0.679742575,67.63227081,-1.769669771,69.40194702
480,-2675,259851,259.851,1.635168076,0.679742575,67.63227081,-1.769669771,69.40194702
481,-2676,260249,260.249,1.635168076,0.679742575,67.63227081,-1.769669771,69.40194702
482,-2676,260874,260.874,1.635168076,0.679742575,67.63227081,-1.769669771,69.40194702
483,-2676,261499,261.499,1.635168076,0.679742575,67.63227081,-1.769669771,69.40194702
484,-2676,261897,261.897,1.635168076,0.679742575,67.63227081,-1.769669771,69.40194702
485,-2677,262522,262.522,1.635168076,0.679742575,67.63227081,-1.769669771,69.40194702
486,-2678,262920,262.92,1.635168076,0.679742575,67.63227081,-1.769669771,69.40194702
487,-2680,263545,263.545,1.635168076,0.679742575,67.63227081,-1.769669771,69.40194702
488,-2680,263943,263.943,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
489,-2679,264567,264.567,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
490,-2676,265192,265.192,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
491,-2679,265590,265.59,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
492,-2680,266215,266.215,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
493,-2682,266613,266.613,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
494,-2683,267238,267.238,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
495,-2684,267636,267.636,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
496,-2684,268261,268.261,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
497,-2684,268261,268.261,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
498,-2684,268965,268.965,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
499,-2683,269340,269.34,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
500,-2684,269979,269.979,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
501,-2685,270619,270.619,1.656801224,0.794285953,67.40614319,-1.066131234,68.47227478
502,-2687,271258,271.258,1.707685947,0.779493392,66.91765594,-1.778071046,68.69573212
503,-2687,271633,271.633,1.707685947,0.779493392,66.91765594,-1.778071046,68.69573212
504,-2687,272272,272.272,1.707685947,0.779493392,66.91765594,-1.778071046,68.69573212
505,-2688,272912,272.912,1.707685947,0.779493392,66.91765594,-1.778071046,68.69573212
506,-2687,273286,273.286,1.707685947,0.779493392,66.91765594,-1.778071046,68.69573212
507,-2687,273926,273.926,1.774019122,0.895436764,66.24681854,-1.590734124,67.83755493
508,-2687,274565,274.565,1.774019122,0.895436764,66.24681854,-1.590734124,67.83755493
509,-2687,275205,275.205,1.774019122,0.895436764,66.24681854,-1.590734124,67.83755493
510,-2686,275579,275.579,1.774019122,0.895436764,66.24681854,-1.590734124,67.83755493
511,-2685,276219,276.219,1.774019122,0.895436764,66.24681854,-1.590734124,67.83755493
512,-2686,276858,276.858,1.774019122,0.895436764,66.24681854,-1.590734124,67.83755493
513,-2685,277233,277.233,1.774019122,0.895436764,66.24681854,-1.590734124,67.83755493
514,-2687,277872,277.872,1.774019122,0.895436764,66.24681854,-1.590734124,67.83755493
515,-2687,278512,278.512,1.774019122,0.895436764,66.24681854,-1.590734124,67.83755493
516,-2687,279152,279.152,1.774019122,0.895436764,66.24681854,-1.590734124,67.83755493
517,-2687,279526,279.526,1.807326436,0.887367964,65.91914368,-2.138285875,68.05743408
518,-2687,280165,280.165,1.807326436,0.887367964,65.91914368,-2.138285875,68.05743408
519,-2688,280805,280.805,1.807326436,0.887367964,65.91914368,-2.138285875,68.05743408
520,-2688,281179,281.179,1.807326436,0.887367964,65.91914368,-2.138285875,68.05743408
521,-2689,281819,281.819,1.807326436,0.887367964,65.91914368,-2.138285875,68.05743408
522,-2690,282459,282.459,1.807326436,0.887367964,65.91914368,-2.138285875,68.05743408
523,-2690,283099,283.099,1.807326436,0.887367964,65.91914368,-2.138285875,68.05743408
524,-2690,283473,283.473,1.807326436,0.887367964,65.91914368,-2.138285875,68.05743408
525,-2691,284112,284.112,1.807326436,0.887367964,65.91914368,-2.138285875,68.05743408
526,-2692,284752,284.752,1.807326436,0.887367964,65.91914368,-2.138285875,68.05743408
527,-2692,285126,285.126,1.807326436,0.887367964,65.91914368,-2.138285875,68.05743408
528,-2692,285766,285.766,1.830704093,0.916856945,65.67595673,-2.143045664,67.81900024
529,-2693,286406,286.406,1.830704093,0.916856945,65.67595673,-2.143045664,67.81900024
530,-2693,287046,287.046,1.830704093,0.916856945,65.67595673,-2.143045664,67.81900024
531,-2692,287420,287.42,1.830704093,0.916856945,65.67595673,-2.143045664,67.81900024
532,-2693,288060,288.06,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
533,-2692,288699,288.699,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
534,-2692,289074,289.074,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
535,-2691,289714,289.714,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
536,-2691,290353,290.353,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
537,-2691,290993,290.993,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
538,-2691,291367,291.367,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
539,-2691,292007,292.007,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
540,-2692,292647,292.647,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
541,-2692,293021,293.021,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
542,-2693,293661,293.661,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
543,-2694,294301,294.301,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
544,-2695,294941,294.941,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
545,-2696,295315,295.315,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
546,-2696,295955,295.955,1.822768569,0.904891372,65.7407608,-2.196190834,67.93695068
547,-2696,296595,296.595,1.805762053,0.870392978,65.90606689,-2.353631735,68.25969696
548,-2695,296969,296.969,1.805762053,0.870392978,65.90606689,-2.353631735,68.25969696
549,-2694,297609,297.609,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
550,-2695,298249,298.249,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
551,-2696,298889,298.889,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
552,-2696,299263,299.263,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
553,-2697,299903,299.903,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
554,-2696,300543,300.543,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
555,-2695,300917,300.917,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
556,-2695,301557,301.557,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
557,-2695,302197,302.197,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
558,-2695,302837,302.837,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
559,-2695,303211,303.211,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
560,-2696,303851,303.851,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
561,-2696,304491,304.491,1.809036613,0.864653885,65.8693161,-2.444275379,68.313591
562,-2697,304865,304.865,1.786214948,0.787823975,66.10490417,-2.671411514,68.77632141
563,-2698,305505,305.505,1.786214948,0.787823975,66.10490417,-2.671411514,68.77632141
564,-2699,306145,306.145,1.786214948,0.787823975,66.10490417,-2.671411514,68.77632141
565,-2698,306785,306.785,1.786214948,0.787823975,66.10490417,-2.671411514,68.77632141
566,-2696,307159,307.159,1.786214948,0.787823975,66.10490417,-2.671411514,68.77632141
567,-2698,307799,307.799,1.786214948,0.787823975,66.10490417,-2.671411514,68.77632141
568,-2698,308439,308.439,1.786214948,0.787823975,66.10490417,-2.671411514,68.77632141
569,-2701,309079,309.079,1.776723623,0.845543385,66.21101379,-2.079788923,68.290802
570,-2703,309453,309.453,1.776723623,0.845543385,66.21101379,-2.079788923,68.290802
571,-2704,310093,310.093,1.776723623,0.845543385,66.21101379,-2.079788923,68.290802
572,-2705,310733,310.733,1.776723623,0.845543385,66.21101379,-2.079788923,68.290802
573,-2704,311108,311.108,1.776723623,0.845543385,66.21101379,-2.079788923,68.290802
574,-2702,311748,311.748,1.776723623,0.845543385,66.21101379,-2.079788923,68.290802
575,-2700,312388,312.388,1.776723623,0.845543385,66.21101379,-2.079788923,68.290802
576,-2698,313028,313.028,1.776723623,0.845543385,66.21101379,-2.079788923,68.290802
577,-2698,313402,313.402,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
578,-2699,314042,314.042,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
579,-2700,314682,314.682,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
580,-2698,315056,315.056,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
581,-2699,315696,315.696,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
582,-2703,316336,316.336,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
583,-2704,316976,316.976,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
584,-2704,317351,317.351,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
585,-2706,317991,317.991,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
586,-2706,318631,318.631,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
587,-2706,319005,319.005,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
588,-2707,319645,319.645,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
589,-2706,320285,320.285,1.771955967,0.805752039,66.19602203,-2.311682224,68.50770569
590,-2705,320926,320.926,1.743875027,0.827590466,66.45223236,-1.672732115,68.12496185
591,-2705,321300,321.3,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
592,-2706,321940,321.94,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
593,-2706,322580,322.58,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
594,-2706,322954,322.954,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
595,-2706,323595,323.595,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
596,-2706,324235,324.235,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
597,-2707,324875,324.875,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
598,-2707,325249,325.249,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
599,-2707,325889,325.889,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
600,-2707,326529,326.529,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
601,-2707,326904,326.904,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
602,-2707,327544,327.544,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
603,-2707,328184,328.184,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
604,-2707,328824,328.824,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
605,-2707,329199,329.199,1.732279301,0.821680844,66.56241608,-1.510394454,68.07281494
606,-2706,329839,329.839,1.726114392,0.82446146,66.5993042,-1.408552766,68.00785828
607,-2706,330479,330.479,1.726114392,0.82446146,66.5993042,-1.408552766,68.00785828
608,-2706,330853,330.853,1.726114392,0.82446146,66.5993042,-1.408552766,68.00785828
609,-2706,331494,331.494,1.726114392,0.82446146,66.5993042,-1.408552766,68.00785828
610,-2706,332134,332.134,1.726114392,0.82446146,66.5993042,-1.408552766,68.00785828
611,-2707,332774,332.774,1.652817965,0.808012962,67.30102539,-0.491743028,67.79277039
612,-2707,333148,333.148,1.652817965,0.808012962,67.30102539,-0.491743028,67.79277039
613,-2705,333789,333.789,1.652817965,0.808012962,67.30102539,-0.491743028,67.79277039
614,-2703,334429,334.429,1.652817965,0.808012962,67.30102539,-0.491743028,67.79277039
615,-2703,334803,334.803,1.652817965,0.808012962,67.30102539,-0.491743028,67.79277039
616,-2700,335443,335.443,1.652817965,0.808012962,67.30102539,-0.491743028,67.79277039
617,-2698,336084,336.084,1.652817965,0.808012962,67.30102539,-0.491743028,67.79277039
618,-2701,336724,336.724,1.652817965,0.808012962,67.30102539,-0.491743028,67.79277039
619,-2703,337098,337.098,1.652817965,0.808012962,67.30102539,-0.491743028,67.79277039
620,-2704,337738,337.738,1.652817965,0.808012962,67.30102539,-0.491743028,67.79277039
621,-2705,338379,338.379,1.60773015,0.805145025,67.57189178,-0.274633765,67.8465271
622,-2705,338753,338.753,1.60773015,0.805145025,67.57189178,-0.274633765,67.8465271
623,-2705,339393,339.393,1.60773015,0.805145025,67.57189178,-0.274633765,67.8465271
624,-2705,340034,340.034,1.60773015,0.805145025,67.57189178,-0.274633765,67.8465271
625,-2705,340674,340.674,1.60773015,0.805145025,67.57189178,-0.274633765,67.8465271
626,-2705,341048,341.048,1.60773015,0.805145025,67.57189178,-0.274633765,67.8465271
627,-2705,341689,341.689,1.60773015,0.805145025,67.57189178,-0.274633765,67.8465271
628,-2705,342329,342.329,1.60773015,0.805145025,67.57189178,-0.274633765,67.8465271
629,-2705,342703,342.703,1.60773015,0.805145025,67.57189178,-0.274633765,67.8465271
