id,line_id,point_id,RMSh,RMSs,pc,pc_pn,pn,Elevation,Distance_m,D_km,lat,lon,Sub1_Thickness,Depth
89,0,89,1.720946074,0.985529244,66.78469849,-0.663769841,67.44846344,-2580,54567.89798,54.568,9.543174,156.265082,,
90,0,90,1.720946074,0.985529244,66.78469849,-0.663769841,67.44846344,-2583,55213.67044,55.214,9.535361,156.257269,,
91,0,91,1.720946074,0.985529244,66.78469849,-0.663769841,67.44846344,-2587,55859.45028,55.859,9.527549,156.249457,,
92,0,92,1.720946074,0.985529244,66.78469849,-0.663769841,67.44846344,-2585,56505.2375,56.505,9.519736,156.241644,,
93,0,93,1.714517117,0.961524606,66.77722168,-0.853469074,67.6306839,-2587,57151.03209,57.151,9.511923,156.233831,,
94,0,94,1.714517117,0.961524606,66.77722168,-0.853469074,67.6306839,-2587,57796.83405,57.797,9.504111,156.226019,,
95,0,95,1.714517117,0.961524606,66.77722168,-0.853469074,67.6306839,-2587,58442.64338,58.443,9.496298,156.218206,,
96,0,96,1.714517117,0.961524606,66.77722168,-0.853469074,67.6306839,-2587,59088.46006,59.088,9.488485,156.210393,,
97,0,97,1.714517117,0.961524606,66.77722168,-0.853469074,67.6306839,-2589,59734.28409,59.734,9.480673,156.202581,,
98,0,98,1.714517117,0.961524606,66.77722168,-0.853469074,67.6306839,-2583,60380.11546,60.38,9.47286,156.194768,,
99,0,99,1.714517117,0.961524606,66.77722168,-0.853469074,67.6306839,-2577,60720.02966,60.72,9.47286,156.186955,,
100,0,100,1.714517117,0.961524606,66.77722168,-0.853469074,67.6306839,-2576,61365.87224,61.366,9.465047,156.179143,,
101,0,101,1.714517117,0.961524606,66.77722168,-0.853469074,67.6306839,-2564,62011.72214,62.012,9.457235,156.17133,,
102,0,102,1.714517117,0.961524606,66.77722168,-0.853469074,67.6306839,-2558,62657.57937,62.658,9.449422,156.163517,,
103,0,103,1.714517117,0.961524606,66.77722168,-0.853469074,67.6306839,-2557,63303.44392,63.303,9.441609,156.155705,,
104,0,104,1.727169156,0.948370755,66.73662567,-0.981187642,67.71781158,-2558,63949.31578,63.949,9.433797,156.147892,,
105,0,105,1.727169156,0.948370755,66.73662567,-0.981187642,67.71781158,-2563,64595.19495,64.595,9.425984,156.140079,,
106,0,106,1.727169156,0.948370755,66.73662567,-0.981187642,67.71781158,-2570,65241.08142,65.241,9.418171,156.132267,,
107,0,107,1.727169156,0.948370755,66.73662567,-0.981187642,67.71781158,-2575,65886.97519,65.887,9.410359,156.124454,,
108,0,108,1.727169156,0.948370755,66.73662567,-0.981187642,67.71781158,-2587,66532.87624,66.533,9.402546,156.116641,,
109,0,109,1.727169156,0.948370755,66.73662567,-0.981187642,67.71781158,-2587,66872.82709,66.873,9.402546,156.108829,,
110,0,110,1.712525845,0.986647487,66.9324646,-0.484568149,67.41703796,-2596,67518.73926,67.519,9.394733,156.101016,,
111,0,111,1.712525845,0.986647487,66.9324646,-0.484568149,67.41703796,-2598,68164.65871,68.165,9.386921,156.093203,,
112,0,112,1.712525845,0.986647487,66.9324646,-0.484568149,67.41703796,-2597,68810.58542,68.811,9.379108,156.085391,,
113,0,113,1.712525845,0.986647487,66.9324646,-0.484568149,67.41703796,-2594,69456.5194,69.457,9.371295,156.077578,,
114,0,114,1.712525845,0.986647487,66.9324646,-0.484568149,67.41703796,-2589,70102.46064,70.102,9.363483,156.069765,,
115,0,115,1.712525845,0.986647487,66.9324646,-0.484568149,67.41703796,-2589,70102.46064,70.102,9.363483,156.069765,,
116,0,116,1.712525845,0.986647487,66.9324646,-0.484568149,67.41703796,-2558,70791.57345,70.792,9.35567,156.061953,,
117,0,117,1.712525845,0.986647487,66.9324646,-0.484568149,67.41703796,-2525,71165.22547,71.165,9.347857,156.061953,,
118,0,118,1.712525845,0.986647487,66.9324646,-0.484568149,67.41703796,-2529,71803.01477,71.803,9.340045,156.05414,,
119,0,119,1.712525845,0.986647487,66.9324646,-0.484568149,67.41703796,-2559,72440.80904,72.441,9.332232,156.046327,,
120,0,120,1.712525845,0.986647487,66.9324646,-0.484568149,67.41703796,-2569,73078.60828,73.079,9.324419,156.038515,,
121,0,121,1.712525845,0.986647487,66.9324646,-0.484568149,67.41703796,-2582,73452.27075,73.452,9.316607,156.038515,,
122,0,122,1.70872128,0.946549118,66.92295837,-0.812366843,67.73532867,-2600,74090.07788,74.09,9.308794,156.030702,,
123,0,123,1.70872128,0.946549118,66.92295837,-0.812366843,67.73532867,-2607,74727.88996,74.728,9.300981,156.022889,,
124,0,124,1.70872128,0.946549118,66.92295837,-0.812366843,67.73532867,-2611,75365.70699,75.366,9.293169,156.015077,,
125,0,125,1.70872128,0.946549118,66.92295837,-0.812366843,67.73532867,-2611,75739.37988,75.739,9.285356,156.015077,,
