id,Elevation,dist_m,dist_km,RMSh,RMSs,pc_pn,pc,pn
315,-2643,154660,154.66,1.679700017,1.098681688,0.607735872,67.21630859,66.60857391
316,-2640,155088,155.088,1.679700017,1.098681688,0.607735872,67.21630859,66.60857391
317,-2644,155680,155.68,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
318,-2644,156107,156.107,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
319,-2643,156700,156.7,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
320,-2643,157127,157.127,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
321,-2643,157554,157.554,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
322,-2644,158146,158.146,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
323,-2644,158574,158.574,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
324,-2644,159001,159.001,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
325,-2644,159593,159.593,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
326,-2644,160020,160.02,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
327,-2645,160613,160.613,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
328,-2647,161040,161.04,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
329,-2647,161467,161.467,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
330,-2648,162060,162.06,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
331,-2649,162487,162.487,1.65595746,1.034985662,0.691801906,67.48526764,66.79346466
332,-2648,163079,163.079,1.66844058,0.999313951,0.275157601,67.30670166,67.03154755
333,-2649,163506,163.506,1.66844058,0.999313951,0.275157601,67.30670166,67.03154755
334,-2648,163933,163.933,1.66844058,0.999313951,0.275157601,67.30670166,67.03154755
335,-2645,164526,164.526,1.66844058,0.999313951,0.275157601,67.30670166,67.03154755
336,-2643,164953,164.953,1.66844058,0.999313951,0.275157601,67.30670166,67.03154755
337,-2643,165380,165.38,1.66844058,0.999313951,0.275157601,67.30670166,67.03154755
338,-2644,165973,165.973,1.660060287,0.914032221,-0.258105993,67.37753296,67.63563538
339,-2644,166400,166.4,1.660060287,0.914032221,-0.258105993,67.37753296,67.63563538
340,-2642,166992,166.992,1.660060287,0.914032221,-0.258105993,67.37753296,67.63563538
341,-2643,167420,167.42,1.660060287,0.914032221,-0.258105993,67.37753296,67.63563538
342,-2644,167847,167.847,1.660060287,0.914032221,-0.258105993,67.37753296,67.63563538
343,-2647,168439,168.439,1.660060287,0.914032221,-0.258105993,67.37753296,67.63563538
344,-2649,168866,168.866,1.660060287,0.914032221,-0.258105993,67.37753296,67.63563538
345,-2654,169459,169.459,1.660060287,0.914032221,-0.258105993,67.37753296,67.63563538
346,-2657,169886,169.886,1.660060287,0.914032221,-0.258105993,67.37753296,67.63563538
347,-2657,170313,170.313,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
348,-2665,170906,170.906,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
349,-2669,171333,171.333,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
350,-2671,171925,171.925,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
351,-2675,172353,172.353,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
352,-2678,172780,172.78,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
353,-2679,173372,173.372,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
354,-2682,173799,173.799,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
355,-2685,174226,174.226,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
356,-2683,174819,174.819,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
357,-2688,175246,175.246,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
358,-2688,175839,175.839,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
359,-2689,176266,176.266,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
360,-2690,176693,176.693,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
361,-2689,177286,177.286,1.557128787,0.913321853,0.924786508,68.11897278,67.19418335
362,-2689,177713,177.713,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
363,-2689,178305,178.305,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
364,-2689,178732,178.732,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
365,-2689,179160,179.16,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
366,-2688,179752,179.752,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
367,-2687,180179,180.179,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
368,-2692,180772,180.772,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
369,-2689,181199,181.199,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
370,-2683,181626,181.626,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
371,-2678,182219,182.219,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
372,-2678,182646,182.646,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
373,-2682,183073,183.073,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
374,-2685,183666,183.666,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
375,-2694,184093,184.093,1.508777976,0.934083462,1.530459404,68.36981201,66.83934784
376,-2701,184685,184.685,1.416502953,0.771666884,1.605972528,69.2403717,67.63439941
377,-2702,185112,185.112,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
378,-2702,185540,185.54,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
379,-2703,186132,186.132,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
380,-2703,186559,186.559,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
381,-2704,187152,187.152,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
382,-2705,187579,187.579,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
383,-2705,188006,188.006,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
384,-2705,188599,188.599,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
385,-2705,189026,189.026,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
386,-2705,189453,189.453,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
387,-2704,190046,190.046,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
388,-2704,190473,190.473,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
389,-2704,191065,191.065,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
390,-2704,191493,191.493,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
391,-2704,191920,191.92,1.407066226,0.78408134,1.74090302,69.33905029,67.59815216
392,-2704,192512,192.512,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
393,-2704,192939,192.939,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
394,-2704,193532,193.532,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
395,-2704,193959,193.959,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
396,-2704,194386,194.386,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
397,-2704,194979,194.979,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
398,-2704,195406,195.406,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
399,-2704,195999,195.999,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
400,-2704,196426,196.426,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
401,-2704,196853,196.853,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
402,-2705,197446,197.446,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
403,-2704,197873,197.873,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
404,-2704,198300,198.3,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
405,-2704,198893,198.893,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
406,-2705,199320,199.32,1.412742138,0.806783497,1.901754379,69.26095581,67.35919952
407,-2705,199912,199.912,1.429624319,0.795905173,1.658634663,69.05741119,67.39878082
408,-2705,200340,200.34,1.429624319,0.795905173,1.658634663,69.05741119,67.39878082
409,-2705,200767,200.767,1.429624319,0.795905173,1.658634663,69.05741119,67.39878082
410,-2706,201359,201.359,1.429624319,0.795905173,1.658634663,69.05741119,67.39878082
411,-2706,201786,201.786,1.429624319,0.795905173,1.658634663,69.05741119,67.39878082
412,-2706,202379,202.379,1.429624319,0.795905173,1.658634663,69.05741119,67.39878082
413,-2706,202806,202.806,1.429624319,0.795905173,1.658634663,69.05741119,67.39878082
414,-2706,203233,203.233,1.429624319,0.795905173,1.658634663,69.05741119,67.39878082
415,-2706,203826,203.826,1.255404353,0.533005714,2.15465641,70.67977142,68.52511597
416,-2705,204253,204.253,1.255404353,0.533005714,2.15465641,70.67977142,68.52511597
417,-2705,204680,204.68,1.255404353,0.533005714,2.15465641,70.67977142,68.52511597
418,-2705,205273,205.273,1.255404353,0.533005714,2.15465641,70.67977142,68.52511597
419,-2705,205700,205.7,1.255404353,0.533005714,2.15465641,70.67977142,68.52511597
420,-2705,206293,206.293,1.255404353,0.533005714,2.15465641,70.67977142,68.52511597
421,-2704,206720,206.72,1.255404353,0.533005714,2.15465641,70.67977142,68.52511597
422,-2704,207147,207.147,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
423,-2705,207740,207.74,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
424,-2705,208167,208.167,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
425,-2706,208760,208.76,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
426,-2706,209187,209.187,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
427,-2706,209614,209.614,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
428,-2706,210207,210.207,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
429,-2706,210634,210.634,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
430,-2707,211226,211.226,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
431,-2707,211654,211.654,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
432,-2707,212081,212.081,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
433,-2707,212673,212.673,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
434,-2707,213101,213.101,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
435,-2707,213528,213.528,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
436,-2708,214120,214.12,1.295487642,0.515890181,1.335140109,70.21488953,68.87975311
437,-2708,214548,214.548,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
438,-2709,215140,215.14,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
439,-2709,215567,215.567,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
440,-2709,215995,215.995,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
441,-2710,216587,216.587,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
442,-2710,217014,217.014,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
443,-2711,217607,217.607,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
444,-2711,218034,218.034,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
445,-2711,218461,218.461,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
446,-2711,219054,219.054,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
447,-2711,219481,219.481,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
448,-2711,219908,219.908,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
449,-2711,220501,220.501,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
450,-2711,220928,220.928,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
451,-2711,221521,221.521,1.359629512,0.569969416,1.091627002,69.76225281,68.67062378
452,-2711,221948,221.948,1.411433458,0.618391454,0.797619402,69.4098587,68.61223602
453,-2712,222375,222.375,1.411433458,0.618391454,0.797619402,69.4098587,68.61223602
454,-2712,222968,222.968,1.26135397,0.529976666,1.934405923,70.54740906,68.61299896
455,-2712,223395,223.395,1.26135397,0.529976666,1.934405923,70.54740906,68.61299896
456,-2711,223988,223.988,1.26135397,0.529976666,1.934405923,70.54740906,68.61299896
457,-2711,224415,224.415,1.26135397,0.529976666,1.934405923,70.54740906,68.61299896
458,-2711,224842,224.842,1.26135397,0.529976666,1.934405923,70.54740906,68.61299896
459,-2711,225435,225.435,1.26135397,0.529976666,1.934405923,70.54740906,68.61299896
460,-2712,225862,225.862,1.26135397,0.529976666,1.934405923,70.54740906,68.61299896
461,-2712,226455,226.455,1.26135397,0.529976666,1.934405923,70.54740906,68.61299896
462,-2705,226882,226.882,1.26135397,0.529976666,1.934405923,70.54740906,68.61299896
463,-2705,227309,227.309,1.26135397,0.529976666,1.934405923,70.54740906,68.61299896
464,-2711,227902,227.902,1.26135397,0.529976666,1.934405923,70.54740906,68.61299896
465,-2716,228329,228.329,1.26135397,0.529976666,1.934405923,70.54740906,68.61299896
466,-2717,228756,228.756,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
467,-2718,229349,229.349,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
468,-2718,229776,229.776,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
469,-2719,230369,230.369,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
470,-2719,230796,230.796,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
471,-2718,231223,231.223,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
472,-2719,231816,231.816,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
473,-2718,232243,232.243,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
474,-2718,232836,232.836,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
475,-2718,233263,233.263,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
476,-2718,233690,233.69,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
477,-2719,234283,234.283,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
478,-2720,234710,234.71,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
479,-2720,235137,235.137,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
480,-2720,235730,235.73,1.328112006,0.619156182,1.804519653,70.08118439,68.27666473
481,-2720,236157,236.157,1.369525433,0.707142472,2.057226181,69.87958527,67.82235718
482,-2722,236750,236.75,1.369525433,0.707142472,2.057226181,69.87958527,67.82235718
483,-2722,237177,237.177,1.369525433,0.707142472,2.057226181,69.87958527,67.82235718
484,-2722,237604,237.604,1.369525433,0.707142472,2.057226181,69.87958527,67.82235718
485,-2722,238197,238.197,1.369525433,0.707142472,2.057226181,69.87958527,67.82235718
486,-2722,238624,238.624,1.369525433,0.707142472,2.057226181,69.87958527,67.82235718
487,-2723,239217,239.217,1.369525433,0.707142472,2.057226181,69.87958527,67.82235718
488,-2723,239644,239.644,1.369525433,0.707142472,2.057226181,69.87958527,67.82235718
489,-2724,240071,240.071,1.369525433,0.707142472,2.057226181,69.87958527,67.82235718
490,-2724,240664,240.664,1.369525433,0.707142472,2.057226181,69.87958527,67.82235718
491,-2724,241091,241.091,1.369525433,0.707142472,2.057226181,69.87958527,67.82235718
492,-2724,241684,241.684,1.250891089,0.557620108,2.263974905,70.55081177,68.28684235
493,-2724,242111,242.111,1.250891089,0.557620108,2.263974905,70.55081177,68.28684235
494,-2724,242538,242.538,1.250891089,0.557620108,2.263974905,70.55081177,68.28684235
495,-2724,243131,243.131,1.250891089,0.557620108,2.263974905,70.55081177,68.28684235
496,-2724,243558,243.558,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
497,-2725,243985,243.985,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
498,-2726,244578,244.578,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
499,-2726,245005,245.005,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
500,-2726,245598,245.598,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
501,-2725,246025,246.025,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
502,-2725,246452,246.452,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
503,-2726,247045,247.045,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
504,-2726,247472,247.472,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
505,-2727,248065,248.065,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
506,-2727,248492,248.492,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
507,-2727,248919,248.919,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
508,-2727,249512,249.512,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
509,-2727,249939,249.939,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
510,-2727,250366,250.366,1.24409616,0.631724894,3.129775524,70.74824524,67.61846924
511,-2727,250959,250.959,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
512,-2727,251386,251.386,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
513,-2727,251979,251.979,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
514,-2727,252406,252.406,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
515,-2727,252834,252.834,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
516,-2727,253426,253.426,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
517,-2727,253854,253.854,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
518,-2727,254446,254.446,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
519,-2728,254873,254.873,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
520,-2728,255301,255.301,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
521,-2728,255893,255.893,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
522,-2729,256321,256.321,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
523,-2729,256913,256.913,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
524,-2729,257341,257.341,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
525,-2729,257768,257.768,1.274387598,0.737960041,3.583928585,70.54088593,66.95696259
526,-2730,258361,258.361,1.308597207,0.777827203,3.478778839,70.44355774,66.96477509
527,-2730,258788,258.788,1.308597207,0.777827203,3.478778839,70.44355774,66.96477509
528,-2731,259215,259.215,1.308597207,0.777827203,3.478778839,70.44355774,66.96477509
529,-2730,259808,259.808,1.308597207,0.777827203,3.478778839,70.44355774,66.96477509
530,-2730,260235,260.235,1.308597207,0.777827203,3.478778839,70.44355774,66.96477509
531,-2731,260828,260.828,1.298435807,0.73034668,3.159515619,70.43743896,67.27792358
532,-2733,261255,261.255,1.298435807,0.73034668,3.159515619,70.43743896,67.27792358
533,-2733,261682,261.682,1.298435807,0.73034668,3.159515619,70.43743896,67.27792358
534,-2733,262275,262.275,1.298435807,0.73034668,3.159515619,70.43743896,67.27792358
535,-2731,262702,262.702,1.298435807,0.73034668,3.159515619,70.43743896,67.27792358
536,-2732,263295,263.295,1.298435807,0.73034668,3.159515619,70.43743896,67.27792358
537,-2732,263722,263.722,1.298435807,0.73034668,3.159515619,70.43743896,67.27792358
538,-2732,264149,264.149,1.298435807,0.73034668,3.159515619,70.43743896,67.27792358
539,-2732,264742,264.742,1.298435807,0.73034668,3.159515619,70.43743896,67.27792358
540,-2732,265169,265.169,1.298435807,0.73034668,3.159515619,70.43743896,67.27792358
541,-2733,265596,265.596,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
542,-2733,266189,266.189,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
543,-2733,266616,266.616,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
544,-2733,267209,267.209,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
545,-2734,267636,267.636,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
546,-2734,268064,268.064,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
547,-2734,268656,268.656,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
548,-2734,269084,269.084,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
549,-2734,269676,269.676,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
550,-2734,270104,270.104,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
551,-2735,270531,270.531,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
552,-2735,271124,271.124,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
553,-2735,271551,271.551,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
554,-2735,272144,272.144,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
555,-2735,272571,272.571,1.321056128,0.745306671,2.80553174,70.39167023,67.58613586
556,-2735,272998,272.998,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
557,-2736,273591,273.591,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
558,-2736,274018,274.018,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
559,-2737,274445,274.445,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
560,-2737,275038,275.038,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
561,-2737,275465,275.465,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
562,-2739,276058,276.058,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
563,-2740,276485,276.485,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
564,-2740,276913,276.913,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
565,-2741,277505,277.505,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
566,-2741,277933,277.933,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
567,-2743,278525,278.525,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
568,-2743,278953,278.953,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
569,-2743,279380,279.38,1.31817174,0.750779748,2.969315767,70.47541046,67.50609589
570,-2743,279973,279.973,1.297707558,0.668759465,2.647705555,70.61965942,67.97195435
571,-2743,280400,280.4,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
572,-2743,280993,280.993,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
573,-2744,281420,281.42,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
574,-2744,281847,281.847,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
575,-2746,282440,282.44,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
576,-2747,282867,282.867,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
577,-2747,283294,283.294,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
578,-2749,283887,283.887,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
579,-2749,284314,284.314,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
580,-2749,284907,284.907,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
581,-2749,285334,285.334,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
582,-2748,285762,285.762,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
583,-2748,286354,286.354,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
584,-2748,286782,286.782,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
585,-2749,287374,287.374,1.307030082,0.626296043,2.121827126,70.57893372,68.45710754
586,-2749,287802,287.802,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
587,-2749,288229,288.229,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
588,-2749,288822,288.822,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
589,-2749,289249,289.249,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
590,-2749,289676,289.676,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
591,-2749,290269,290.269,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
592,-2750,290696,290.696,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
593,-2750,291289,291.289,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
594,-2750,291716,291.716,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
595,-2751,292144,292.144,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
596,-2752,292736,292.736,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
597,-2752,293164,293.164,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
598,-2751,293756,293.756,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
599,-2752,294184,294.184,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
600,-2752,294611,294.611,1.378190637,0.677772641,1.576131582,69.96063232,68.38450623
601,-2752,295204,295.204,1.462139964,0.70313704,0.560032427,69.23519135,68.67516327
602,-2752,295631,295.631,1.462139964,0.70313704,0.560032427,69.23519135,68.67516327
603,-2752,296224,296.224,1.462139964,0.70313704,0.560032427,69.23519135,68.67516327
604,-2752,296651,296.651,1.462139964,0.70313704,0.560032427,69.23519135,68.67516327
605,-2752,297078,297.078,1.462139964,0.70313704,0.560032427,69.23519135,68.67516327
606,-2753,297671,297.671,1.462139964,0.70313704,0.560032427,69.23519135,68.67516327
607,-2753,298098,298.098,1.462139964,0.70313704,0.560032427,69.23519135,68.67516327
608,-2753,298526,298.526,1.462139964,0.70313704,0.560032427,69.23519135,68.67516327
609,-2753,299118,299.118,1.360806704,0.52793026,0.251094401,70.03368378,69.78259277
610,-2753,299546,299.546,1.360806704,0.52793026,0.251094401,70.03368378,69.78259277
611,-2753,300138,300.138,1.360806704,0.52793026,0.251094401,70.03368378,69.78259277
612,-2754,300566,300.566,1.360806704,0.52793026,0.251094401,70.03368378,69.78259277
613,-2755,300993,300.993,1.360806704,0.52793026,0.251094401,70.03368378,69.78259277
614,-2756,301586,301.586,1.360806704,0.52793026,0.251094401,70.03368378,69.78259277
615,-2756,302013,302.013,1.360806704,0.52793026,0.251094401,70.03368378,69.78259277
616,-2756,302606,302.606,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
617,-2756,303033,303.033,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
618,-2756,303460,303.46,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
619,-2757,304053,304.053,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
620,-2757,304480,304.48,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
621,-2757,304908,304.908,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
622,-2758,305500,305.5,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
623,-2758,305928,305.928,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
624,-2758,306521,306.521,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
625,-2759,306948,306.948,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
626,-2759,307375,307.375,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
627,-2760,307968,307.968,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
628,-2760,308395,308.395,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
629,-2761,308988,308.988,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
630,-2761,309415,309.415,1.432105541,0.527303398,-0.61279887,69.46518707,70.07798767
631,-2761,309842,309.842,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
632,-2761,310435,310.435,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
633,-2761,310863,310.863,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
634,-2762,311455,311.455,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
635,-2762,311883,311.883,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
636,-2762,312310,312.31,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
637,-2763,312903,312.903,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
